Open,Close
455.56,456.74
475.67,475.64
475.5,476.0
475.99,475.41
475.86,475.99
476.24,477.06
477.05,477.2
477.03,477.49
477.5,477.72
477.96,478.64
478.65,480.35
480.35,481.3
481.3,481.34
481.23,478.01
478.06,476.74
476.51,478.57
478.5,477.01
477.08,477.17
477.17,478.15
478.08,478.02
478.09,478.04
478.01,478.12
478.07,478.23
478.22,477.55
477.55,477.8
477.89,477.72
477.72,477.69
477.6,476.73
476.74,476.02
476.1,475.32
475.13,475.04
475.32,475.0
475.0,474.67
474.77,474.57
474.68,475.56
475.56,475.5
475.46,476.25
476.32,475.98
475.83,476.2
475.95,475.76
475.75,474.68
475.05,474.35
474.5,475.0
475.02,475.0
475.02,475.2
475.2,474.83
474.82,474.21
474.22,473.98
473.96,472.65
472.65,473.27
473.27,473.64
473.66,474.37
474.39,474.34
474.34,473.99
473.89,472.71
472.62,472.78
472.75,473.0
473.05,473.43
473.53,473.02
473.11,472.97
472.9,473.56
473.55,474.81
474.81,475.13
475.13,475.38
475.48,475.46
475.54,475.92
476.48,477.12
477.12,478.47
478.26,476.21
476.33,476.21
476.23,476.52
476.5,476.2
476.21,477.76
477.43,477.8
477.81,477.56
477.57,477.61
477.87,478.3
478.29,478.19
478.12,478.42
478.73,479.0
479.0,480.0
480.05,480.97
480.98,482.43
482.08,481.3
480.56,480.14
480.5,480.73
480.97,480.81
480.9,480.84
480.82,480.75
480.69,481.01
481.14,481.61
481.7,483.55
483.55,485.85
469.39,469.96
469.96,470.33
470.58,470.26
470.4,470.47
470.41,469.3
469.3,469.85
469.85,466.15
466.15,466.21
465.64,464.99
464.99,464.5
464.5,463.19
463.19,462.02
461.78,460.42
460.75,459.87
459.87,461.78
461.77,462.0
462.08,461.15
461.16,462.3
461.57,460.98
460.97,461.8
462.09,462.48
462.27,461.63
461.77,461.63
461.63,461.82
461.78,463.18
463.18,463.3
463.39,462.17
462.18,460.52
459.9,460.63
460.92,461.55
461.58,463.27
463.27,465.98
465.0,467.98
467.98,467.33
467.81,466.0
466.78,464.75
464.75,464.98
464.97,465.8
465.8,465.58
465.57,465.38
465.4,465.03
465.03,464.29
464.31,464.87
464.84,465.36
465.36,464.44
464.56,464.99
465.0,466.18
465.88,466.93
466.74,467.09
467.09,466.82
466.77,466.33
466.32,466.91
466.95,467.18
467.0,467.39
467.3,467.14
467.14,466.49
466.48,466.09
466.08,466.0
466.0,466.01
465.76,465.78
465.78,465.9
465.23,465.71
465.71,464.98
464.96,464.85
464.8,465.03
465.03,464.44
464.44,463.62
464.37,465.1
464.76,465.5
465.29,466.35
466.35,465.95
466.49,466.0
466.0,466.0
465.99,465.9
465.78,465.58
465.6,466.46
466.19,466.49
466.66,467.93
467.92,469.44
469.44,471.66
471.39,471.02
471.01,469.55
469.55,469.6
469.6,469.75
469.7,470.77
470.5,469.94
469.94,469.72
469.72,470.35
470.37,470.9
470.9,471.57
471.57,472.0
472.0,481.42
458.16,458.88
459.12,459.68
459.9,460.52
460.74,459.16
459.16,459.35
459.21,459.48
459.75,459.93
459.72,460.83
460.74,461.15
461.1,461.07
461.07,461.9
461.9,461.77
461.76,461.81
461.82,461.45
461.5,461.33
461.33,461.41
461.26,461.42
461.42,462.47
462.52,463.17
463.17,463.39
463.39,463.42
463.4,463.12
463.09,463.22
463.03,464.17
464.16,467.9
467.56,468.55
468.55,467.57
467.58,467.78
467.77,467.93
467.97,467.29
467.28,466.82
466.88,466.91
466.91,469.91
469.91,470.38
470.38,470.2
470.2,468.12
468.3,468.01
468.01,467.6
467.39,467.08
467.07,466.93
466.75,467.07
467.26,467.19
467.11,467.93
467.94,467.59
468.02,468.1
468.1,467.52
467.53,467.49
467.69,467.27
467.49,467.47
467.47,468.03
468.06,467.32
467.13,467.6
467.6,467.75
467.57,467.08
467.24,467.88
468.18,467.97
468.03,467.59
467.59,468.5
468.13,467.67
467.81,468.0
467.77,466.92
467.04,466.48
466.49,466.48
466.48,467.95
468.02,468.1
468.1,468.5
468.28,467.98
468.01,468.41
468.07,468.29
468.18,468.08
468.08,467.93
467.94,468.21
468.21,468.16
468.16,467.65
467.86,467.95
467.95,467.88
467.83,467.38
467.54,467.28
467.3,467.29
467.25,467.0
467.26,467.6
467.35,467.13
466.93,467.07
467.07,468.08
467.86,467.97
467.97,468.61
468.61,468.78
468.78,468.89
468.89,468.79
469.03,467.77
467.79,470.26
470.47,473.1
484.71,484.72
484.54,484.71
484.71,484.71
484.72,484.53
484.53,484.67
484.7,484.59
484.39,484.49
484.5,484.46
484.46,484.68
484.62,484.88
484.87,484.73
484.99,485.18
485.0,485.09
485.17,485.18
485.13,485.12
485.11,485.53
485.5,485.55
485.55,485.6
485.6,485.46
485.45,485.28
485.29,485.23
485.22,485.61
485.61,485.92
485.74,485.75
485.86,485.73
485.73,485.51
485.51,485.34
485.28,485.4
485.39,485.01
485.02,484.51
484.51,484.46
484.46,484.63
484.53,484.41
484.49,485.3
485.22,485.34
485.12,484.7
484.7,485.17
485.1,485.1
484.88,485.0
485.0,485.09
485.03,484.95
484.94,485.38
485.25,485.25
485.26,485.31
485.41,485.47
485.48,485.9
485.9,485.85
485.98,486.03
486.09,486.31
486.41,486.5
486.42,487.4
487.4,486.34
486.71,486.44
486.44,486.2
486.05,485.17
485.17,485.51
485.68,485.59
485.58,485.07
485.09,485.13
485.26,485.05
485.05,484.89
484.98,485.29
485.49,485.33
485.32,486.38
486.44,487.76
487.87,487.91
487.91,487.29
487.3,487.65
487.64,487.65
487.65,487.89
487.89,487.64
487.64,487.64
487.65,487.8
487.79,488.05
488.12,487.64
487.64,487.3
487.06,487.03
487.03,487.21
487.23,486.9
486.89,486.9
487.0,487.3
487.27,488.14
488.14,487.66
487.66,487.94
487.66,488.01
488.01,488.09
488.19,488.49
488.47,488.96
489.09,490.66
490.72,492.65
492.65,493.4
493.62,494.41
432.01,432.46
432.21,433.01
433.01,432.27
432.27,432.61
432.61,430.78
430.79,431.62
431.62,433.51
433.49,434.38
434.38,433.11
433.11,433.37
433.55,433.71
433.71,433.0
433.0,433.0
432.82,432.23
432.21,432.4
432.13,432.89
432.89,432.33
432.3,431.19
431.19,431.0
431.09,430.98
430.98,428.6
428.56,431.25
431.52,431.51
431.57,430.78
430.73,430.85
430.7,429.86
430.15,428.01
428.19,429.28
429.29,428.08
428.1,424.81
424.71,427.6
427.6,426.64
426.98,427.43
427.42,428.46
428.37,428.18
428.11,431.0
430.73,430.25
430.18,431.32
431.06,431.73
431.66,431.69
431.93,432.84
432.66,432.2
432.27,432.25
432.34,433.23
433.48,437.35
437.76,436.18
436.25,435.71
435.94,436.43
436.44,436.67
436.84,437.62
437.69,437.53
437.53,437.5
437.51,437.51
437.51,436.15
436.15,437.31
437.51,438.08
438.08,438.4
438.4,439.2
439.31,439.65
439.88,440.34
440.34,439.4
439.33,437.91
437.82,437.17
437.16,436.82
436.83,437.56
437.56,437.38
437.56,437.41
437.52,436.48
436.71,436.68
436.32,436.68
436.93,437.23
437.13,438.11
438.11,438.71
438.71,438.73
438.74,437.85
437.84,436.54
436.54,436.97
436.97,437.16
437.18,437.42
437.42,438.22
438.23,440.0
439.71,439.47
439.47,439.45
439.46,440.46
440.46,440.6
440.59,440.75
440.74,440.61
440.51,440.08
440.4,440.9
440.91,442.0
442.0,442.53
442.53,447.0
435.34,435.14
435.23,435.75
435.75,436.02
435.76,436.02
436.09,435.73
435.74,436.12
436.1,436.27
436.31,436.41
436.61,436.89
436.73,436.73
436.65,436.66
436.6,435.93
435.93,435.88
435.88,435.78
435.62,435.58
435.56,434.96
434.97,434.84
434.84,434.05
434.13,434.2
434.08,434.49
434.49,434.65
434.59,435.08
435.17,435.69
435.51,436.07
436.16,436.47
436.37,436.78
436.97,436.35
436.5,436.66
436.59,436.72
436.86,437.32
437.32,437.28
437.27,437.43
437.42,437.4
437.4,437.18
437.17,437.29
437.08,437.16
437.06,438.03
438.22,437.94
437.75,437.62
437.83,437.58
437.57,437.7
437.7,437.87
437.83,437.4
437.55,437.2
437.1,436.92
436.92,437.2
437.04,437.28
437.28,437.68
437.6,437.67
437.81,437.66
437.63,437.7
437.7,437.76
437.75,437.78
437.84,437.8
437.8,437.01
437.01,437.27
437.1,437.33
437.22,437.05
437.05,437.4
437.39,437.49
437.5,437.44
437.45,437.32
437.33,437.39
437.43,437.82
437.73,437.63
437.52,437.74
437.53,437.38
437.18,437.47
437.51,437.09
437.05,437.45
437.57,437.53
437.71,437.7
437.61,437.39
437.3,437.47
437.38,437.5
437.53,437.41
437.29,437.43
437.17,437.79
437.72,437.68
437.59,437.69
437.75,437.58
437.57,438.31
438.13,438.81
438.81,439.44
439.46,439.77
439.78,440.93
440.93,440.69
440.68,440.23
440.23,440.32
440.31,440.59
440.59,440.51
440.58,441.45
431.76,431.36
431.63,431.48
431.28,431.67
431.75,431.86
431.93,432.06
432.12,431.96
431.84,431.6
431.77,431.41
431.42,431.16
431.15,430.0
430.0,430.13
430.12,429.84
429.76,429.47
429.3,429.0
429.24,429.62
429.61,430.46
430.44,430.49
430.4,430.39
430.44,430.4
430.41,430.62
430.62,430.46
430.47,430.47
430.45,431.0
431.06,430.88
430.87,430.42
430.46,430.71
430.78,430.65
430.63,431.17
431.18,431.31
431.47,431.89
431.74,431.35
431.35,431.9
431.82,432.17
432.01,431.94
431.74,432.13
432.03,432.07
432.12,431.88
431.89,432.05
432.1,432.22
432.27,432.86
432.67,432.58
432.65,433.75
433.35,434.28
434.25,433.86
433.8,433.63
433.7,433.28
433.42,433.33
433.29,433.16
433.15,434.0
434.01,434.15
434.21,433.48
433.64,433.13
433.44,433.35
433.54,433.35
433.35,433.18
433.33,433.33
433.33,433.34
433.26,433.34
433.35,433.48
433.5,433.42
433.43,433.53
433.6,433.47
433.47,433.71
433.71,433.88
434.01,434.1
433.99,433.93
433.94,434.18
434.17,434.61
434.45,435.13
435.13,435.9
435.9,435.88
435.88,436.22
436.22,436.16
436.14,436.11
436.03,435.54
435.62,435.7
435.69,435.9
435.9,436.15
436.15,436.2
436.12,435.71
435.6,435.41
435.48,435.43
435.45,435.57
435.48,436.23
436.23,436.26
436.26,436.18
436.18,436.31
436.34,436.46
436.46,436.39
436.4,438.21
438.19,438.63
438.7,438.81
438.3,439.4
439.02,438.17
438.32,438.55
438.53,438.2
438.25,439.25
439.33,438.47
438.3,440.0
440.26,439.4
439.42,439.6
440.06,439.99
439.99,440.26
440.15,440.0
440.0,439.49
439.5,439.96
439.99,439.87
439.9,439.99
440.07,439.88
439.98,439.99
439.93,439.92
439.99,440.15
440.15,440.71
440.71,441.07
440.72,441.19
441.19,442.59
442.6,442.3
442.3,442.18
442.71,444.06
444.06,444.45
444.6,446.06
446.06,446.98
446.97,445.58
445.58,444.45
444.46,445.61
445.63,446.44
446.77,446.77
446.77,446.62
446.73,446.77
446.76,446.79
446.78,446.99
446.92,447.38
447.73,447.33
447.33,447.52
447.53,447.32
447.18,447.09
447.08,446.56
446.56,445.91
446.0,446.0
445.9,445.69
445.79,445.72
445.75,445.57
445.57,445.7
445.5,445.81
445.86,445.5
445.84,445.53
445.54,445.33
445.08,444.58
444.38,444.37
444.49,444.12
444.24,444.64
444.58,444.45
444.36,444.39
444.48,445.44
445.43,445.66
445.74,445.67
445.67,446.05
446.08,446.31
446.31,446.17
446.25,446.54
446.61,446.63
446.63,446.99
446.97,446.66
446.58,445.75
445.76,445.95
445.81,446.26
446.2,446.07
445.79,445.97
445.99,445.89
446.05,446.06
446.04,446.01
445.95,446.31
446.24,447.0
446.71,446.26
446.92,448.0
447.9,447.93
447.93,448.38
448.3,449.48
449.49,449.51
449.51,451.6
451.67,451.76
451.75,451.85
451.93,451.35
451.34,452.96
466.92,467.12
466.95,466.45
466.41,466.47
466.71,467.59
467.59,468.89
469.14,467.65
467.88,466.55
466.36,467.42
467.42,467.05
467.05,466.69
466.7,467.77
467.77,468.82
468.81,468.06
468.08,467.63
467.45,468.9
468.9,469.82
469.82,472.5
472.5,472.95
472.95,475.26
474.98,474.92
474.66,472.5
472.29,473.64
473.63,474.33
474.53,473.58
473.5,473.63
473.64,471.16
470.84,470.94
470.94,473.36
473.36,473.41
473.41,474.18
474.13,475.6
475.6,475.92
476.01,473.99
473.99,472.99
473.0,473.36
473.24,472.46
472.45,472.8
472.9,473.01
473.19,474.0
473.78,475.22
475.22,474.15
474.05,473.51
473.51,472.57
472.58,471.5
471.5,471.52
471.44,471.28
471.28,471.67
471.67,471.43
471.2,470.49
470.49,471.72
471.43,471.97
471.78,472.01
472.18,473.34
473.09,472.01
472.01,471.95
471.94,472.94
472.94,473.1
473.01,472.68
472.61,473.13
473.14,474.09
474.2,474.14
474.07,474.8
474.79,475.06
475.06,476.28
476.24,475.88
475.88,473.66
473.66,473.58
473.8,473.81
473.89,473.44
473.67,473.04
473.07,473.19
473.17,473.6
473.65,476.91
476.52,474.93
474.93,475.42
475.35,475.25
475.09,474.2
474.17,472.73
472.75,473.22
473.26,473.1
473.07,473.29
473.2,473.07
473.07,472.83
472.83,472.27
472.26,472.39
472.6,472.54
472.67,473.42
473.42,473.48
473.38,474.54
474.41,475.22
475.19,476.73
476.74,479.68
473.33,473.25
473.65,473.93
473.99,473.29
473.45,473.5
473.49,473.48
473.47,473.77
473.8,473.5
473.21,472.56
472.72,472.74
472.8,472.11
472.11,472.13
472.01,472.11
472.1,472.0
471.9,471.9
471.95,470.92
470.95,470.48
470.74,466.67
467.04,468.14
467.93,467.05
467.17,469.49
469.49,469.23
469.23,468.87
468.87,468.71
468.78,468.92
468.83,468.32
467.87,468.22
468.23,468.4
468.4,467.71
467.75,467.75
467.58,468.3
468.3,468.38
468.31,468.37
468.35,467.97
467.97,467.51
467.51,467.47
467.53,467.39
467.45,466.71
466.67,467.03
467.03,466.94
466.85,466.61
466.78,467.01
467.01,466.5
466.49,468.0
468.0,468.65
468.58,469.71
469.54,470.6
470.59,470.5
470.5,469.73
469.73,468.69
468.8,469.52
469.7,469.51
469.5,469.13
469.13,468.98
468.96,469.29
469.21,468.9
468.82,469.11
469.11,470.35
470.71,470.49
470.49,470.94
470.94,470.98
470.98,471.0
471.0,470.79
470.77,471.45
471.37,472.21
472.21,473.16
472.98,471.81
472.15,471.71
471.61,470.82
470.9,470.46
470.25,470.26
470.32,470.66
470.58,470.82
470.82,470.45
470.43,471.35
471.35,471.07
471.05,471.31
471.22,471.04
471.04,471.75
471.99,471.68
471.68,472.08
471.79,471.33
471.73,472.13
471.99,472.13
472.3,472.92
472.56,481.35
481.35,492.96
492.42,488.77
488.95,494.77
494.76,496.53
496.59,509.07
509.07,506.29
506.29,510.29
502.85,501.2
501.2,499.64
499.64,499.55
499.55,501.02
501.02,500.11
499.99,498.47
498.47,499.82
499.82,499.23
499.28,499.83
499.83,499.31
499.31,500.3
500.29,500.14
500.17,499.76
499.76,499.52
499.52,499.7
499.7,499.04
499.08,499.57
499.14,500.06
500.07,500.75
500.7,500.66
500.34,502.0
501.26,502.03
502.18,503.39
503.07,502.8
502.57,501.97
501.94,502.96
502.81,502.98
502.96,503.01
503.37,502.98
502.96,502.55
502.79,502.87
502.87,503.32
503.02,503.05
503.05,503.0
503.07,503.0
502.91,503.08
503.08,502.88
502.87,503.12
503.11,500.47
500.28,499.03
499.01,499.99
500.0,499.78
499.77,499.59
499.67,498.84
498.91,498.96
499.05,499.66
499.66,499.32
499.32,499.05
499.35,500.06
500.26,500.29
500.32,499.42
499.33,499.37
499.34,498.98
498.97,498.76
498.89,499.17
499.17,500.45
500.39,500.21
500.24,501.29
501.19,501.38
501.38,501.69
501.69,503.08
503.08,503.99
504.0,503.97
504.21,503.0
503.0,502.86
502.99,501.71
501.57,501.81
501.81,501.63
501.93,501.58
501.5,501.05
501.05,500.2
500.2,502.13
502.14,502.35
502.35,502.51
502.5,502.22
502.3,501.62
501.78,501.81
501.81,501.73
501.62,501.24
501.19,501.73
501.72,501.46
501.73,501.92
501.97,502.16
502.18,502.55
502.5,503.39
503.5,503.37
503.28,503.89
504.11,506.7
506.7,506.83
506.82,507.57
507.95,510.58
510.83,513.04
474.79,474.7
474.7,474.68
474.58,474.57
474.54,474.01
474.11,474.36
474.45,474.58
474.47,474.58
474.78,474.27
474.27,475.08
475.2,475.42
475.42,475.57
475.52,475.87
475.67,476.22
476.15,476.26
476.26,477.0
477.07,477.69
477.56,476.31
476.32,477.38
477.33,477.03
477.07,478.18
478.11,477.86
477.78,478.04
478.03,477.22
477.45,477.51
477.5,476.98
476.91,477.08
477.03,477.01
476.85,477.38
477.39,476.54
476.54,476.51
477.07,476.43
476.5,476.85
476.56,476.51
476.59,476.4
476.37,476.39
476.26,476.13
476.04,476.14
476.15,476.31
476.21,476.0
476.0,476.27
476.52,476.71
476.71,476.66
476.6,476.4
476.37,476.53
476.37,476.38
476.24,476.26
476.24,476.37
476.3,476.36
476.26,477.13
477.14,476.91
477.08,477.34
477.34,477.14
477.13,476.81
476.81,477.0
476.96,477.48
477.48,478.04
478.18,478.99
478.81,478.21
477.79,479.71
479.35,478.79
478.83,479.25
479.18,478.91
478.95,479.16
479.3,478.77
478.78,478.33
478.57,478.68
478.68,478.42
478.32,478.26
478.18,478.01
478.0,477.46
477.46,476.82
477.05,477.78
477.54,477.52
477.52,477.6
477.6,477.5
477.69,477.7
477.7,477.81
477.81,477.41
477.61,477.83
477.82,478.27
478.27,479.23
479.21,479.06
479.07,479.89
480.27,481.89
481.9,480.62
480.62,481.91
481.76,481.07
481.07,481.8
481.79,481.2
481.19,480.69
480.63,481.14
481.27,483.48
455.57,456.0
456.0,453.58
453.58,452.77
452.77,452.46
452.4,451.44
451.44,451.3
451.37,452.0
452.0,452.99
452.67,453.68
453.72,454.81
454.81,454.96
455.32,455.0
455.0,455.54
455.54,457.17
457.17,457.05
457.05,455.8
455.8,455.82
455.82,457.14
457.47,457.43
457.47,457.99
457.87,458.8
458.8,459.3
458.9,459.47
459.16,460.3
460.55,459.2
459.2,458.63
458.63,458.2
458.2,459.01
459.01,460.84
460.84,460.0
459.9,459.9
459.93,460.25
460.26,460.39
460.35,460.55
460.57,460.84
460.84,460.78
461.08,459.94
459.94,459.38
459.38,458.21
458.22,460.72
460.46,461.26
461.26,462.48
462.48,462.62
462.61,462.18
462.18,460.98
460.98,462.44
462.16,462.15
462.1,462.59
462.58,461.68
461.68,461.65
461.91,461.64
461.8,461.93
462.12,463.34
463.34,463.55
463.55,463.96
464.0,463.22
463.52,463.03
463.4,464.39
464.02,464.12
464.24,466.39
466.7,466.82
466.67,467.02
467.02,466.2
466.0,468.45
468.15,466.92
466.92,465.65
465.41,462.5
462.5,462.83
462.83,462.7
462.65,465.28
465.28,464.33
464.0,463.75
463.79,464.25
463.97,463.33
463.33,462.85
462.83,462.47
462.56,462.95
462.9,463.41
463.41,463.97
464.26,463.15
463.14,463.85
464.09,463.73
463.73,463.99
463.99,464.14
464.11,464.62
464.82,464.89
464.78,464.64
464.16,465.41
465.01,466.52
466.03,465.8
465.8,466.17
466.07,466.9
466.98,466.85
466.67,464.73
465.07,465.4
465.4,464.52
464.52,466.55
466.31,468.47
468.47,475.31
475.32,472.3
472.3,474.76
474.5,474.26
474.01,472.99
472.99,471.36
471.71,472.25
472.79,473.44
473.3,472.69
472.53,472.33
472.34,472.11
472.05,470.75
470.57,469.93
469.73,469.91
469.96,469.91
470.0,468.57
468.55,467.79
467.79,467.84
467.91,467.94
468.47,467.19
467.22,468.17
468.17,468.25
468.25,468.36
468.37,469.7
469.34,470.0
470.0,470.08
470.08,468.85
469.19,469.65
469.65,470.01
470.33,472.11
472.11,471.38
471.38,471.96
471.96,471.44
471.44,470.66
470.66,470.36
470.36,470.62
470.62,469.7
469.7,470.35
470.37,470.81
470.79,471.22
471.31,472.03
472.02,471.85
471.86,473.01
473.01,473.34
473.01,474.27
473.66,473.2
472.97,472.83
472.83,473.3
473.13,474.28
474.27,475.06
475.22,474.68
474.68,476.47
476.47,474.96
475.02,473.85
473.86,473.76
473.76,475.63
475.52,475.0
475.0,475.18
475.7,476.12
476.44,477.15
476.92,474.89
475.08,473.18
473.18,472.41
472.41,471.48
471.25,472.43
472.1,472.18
471.73,471.48
471.48,471.3
471.48,471.38
471.43,472.04
472.21,472.73
472.73,472.41
472.0,474.0
473.8,474.88
475.02,474.58
474.6,474.76
474.86,476.06
476.09,477.54
477.56,479.22
479.22,480.48
480.33,479.67
479.84,479.29
479.29,477.16
477.16,480.05
480.4,481.39
480.7,481.52
475.23,474.89
474.99,474.58
474.58,474.67
474.5,474.53
474.67,474.71
474.93,475.79
475.8,476.13
476.12,475.58
475.54,475.55
475.47,475.95
475.92,475.42
475.47,476.07
476.29,476.31
476.31,476.72
476.72,476.38
476.47,476.54
476.68,476.8
476.68,476.09
476.1,476.07
476.12,476.04
476.1,476.19
476.28,476.68
476.79,477.0
477.07,477.15
477.01,477.19
477.35,477.38
477.46,476.96
477.02,476.83
476.93,477.01
477.05,477.44
477.48,476.53
476.5,476.83
476.83,476.77
476.77,476.6
476.68,476.87
476.86,476.73
476.73,476.94
476.85,476.84
476.91,476.54
476.85,477.7
477.79,477.58
477.58,477.34
477.32,477.56
477.58,479.55
479.56,482.4
482.4,482.84
483.0,484.24
484.23,483.3
483.29,484.18
484.19,482.2
482.2,482.23
482.07,482.36
482.61,482.41
482.42,482.38
482.1,480.68
480.42,481.26
480.89,479.79
479.75,479.72
479.73,479.84
479.83,480.37
480.37,481.64
481.64,482.09
482.09,483.59
483.6,483.09
483.27,481.99
481.91,481.75
481.82,482.35
482.35,481.97
481.97,482.43
482.31,481.42
481.42,481.98
481.97,481.79
481.05,481.41
481.51,481.61
481.61,481.93
481.94,482.58
482.58,482.53
482.47,482.5
482.48,482.35
482.35,482.02
482.04,481.8
481.81,481.57
481.56,481.48
481.48,481.84
481.78,481.8
481.8,482.12
482.12,482.48
482.4,482.94
482.94,482.78
482.69,483.07
482.98,482.99
482.9,483.39
460.96,459.71
459.77,460.48
460.55,460.9
460.9,460.67
460.66,460.73
460.67,459.61
459.67,459.53
459.53,460.13
460.13,459.97
459.97,458.73
458.73,457.15
457.15,464.52
464.52,463.0
462.99,464.44
464.46,465.64
465.46,466.8
467.11,467.35
467.58,466.04
466.06,465.36
465.31,466.2
466.21,466.23
466.2,467.51
467.52,466.51
466.54,467.81
467.81,467.39
467.52,467.82
467.94,467.74
467.82,467.33
467.33,467.16
467.16,468.41
468.42,467.69
467.82,468.4
468.28,467.29
467.29,466.79
466.79,467.4
467.15,467.24
467.05,467.07
467.15,466.97
467.0,466.97
467.03,466.74
466.86,466.06
466.07,467.01
467.1,467.25
467.81,466.73
466.74,466.9
466.96,466.91
466.92,467.05
466.86,467.19
467.18,468.0
468.43,468.05
468.13,468.1
468.11,468.17
468.16,469.04
469.2,468.77
468.77,469.0
468.88,469.52
469.51,469.15
469.14,469.48
469.49,469.94
469.81,469.59
469.83,468.54
468.5,467.97
467.97,469.7
469.43,469.45
469.26,469.5
469.58,468.48
468.48,468.23
468.46,467.96
467.72,467.18
467.44,467.75
467.74,467.36
467.36,467.85
467.96,467.75
467.83,467.68
467.77,468.27
468.32,468.73
468.73,466.93
467.3,467.13
467.21,467.04
467.04,467.52
467.53,467.54
467.79,467.78
467.87,467.82
467.4,469.0
468.88,469.02
468.78,468.0
468.03,468.49
468.38,468.43
468.43,468.7
468.71,469.75
469.76,473.0
473.0,473.51
409.35,409.54
409.54,409.51
409.52,409.13
409.21,409.56
409.56,409.28
409.42,409.5
409.6,409.57
409.57,409.87
409.87,410.65
410.44,410.43
410.37,410.4
410.4,410.09
410.14,409.42
409.28,409.51
409.46,409.53
409.58,409.75
409.76,409.92
409.81,410.19
410.08,410.42
410.28,410.47
410.51,410.19
410.2,411.43
411.43,413.46
413.46,413.33
413.33,412.89
412.92,413.02
413.06,412.32
412.24,412.49
412.47,411.94
411.92,411.67
411.67,411.91
412.01,412.04
412.04,412.46
412.68,413.65
413.83,413.98
414.04,414.35
414.49,414.6
414.61,414.68
414.68,414.95
414.71,413.93
414.01,414.98
414.96,415.07
414.86,414.25
414.53,414.25
414.25,413.81
413.68,413.12
413.07,413.3
413.25,412.74
412.74,411.99
411.99,411.89
411.72,411.92
411.75,411.53
411.46,412.79
413.0,413.51
413.51,413.44
413.47,413.27
413.28,413.43
413.51,414.01
414.02,414.64
414.38,414.05
414.04,413.58
413.54,413.16
413.16,413.27
413.5,413.41
413.49,413.3
413.23,413.14
413.14,412.73
412.72,412.55
412.7,412.81
412.82,413.88
413.88,413.65
413.57,414.09
414.09,414.23
414.2,414.22
414.23,414.21
414.29,413.95
413.95,414.2
414.19,414.16
413.98,415.6
415.54,417.1
417.17,418.05
418.03,419.04
419.03,418.6
418.57,417.93
417.93,417.81
417.81,418.3
418.28,418.13
418.13,417.98
417.98,418.45
418.45,418.23
418.47,419.19
419.23,420.0
360.4,359.42
359.41,359.49
359.46,359.56
359.51,359.09
359.09,358.44
358.44,359.09
359.1,359.53
359.54,360.21
360.2,360.36
360.42,359.7
359.85,360.0
359.95,359.74
359.73,359.53
359.53,358.67
358.69,359.25
359.27,359.97
360.0,360.05
359.93,359.99
359.65,360.01
360.01,358.01
358.21,358.52
358.52,358.85
358.77,359.0
358.98,359.98
359.98,359.88
359.81,359.63
359.64,360.03
360.03,360.43
360.42,360.26
360.27,360.12
360.19,360.21
360.22,360.04
360.04,358.83
358.73,358.79
358.87,357.75
357.75,358.41
358.37,358.33
358.35,358.55
358.61,359.74
359.65,359.41
359.32,358.97
359.14,359.24
359.33,359.28
359.26,359.8
359.61,359.56
359.57,358.99
358.91,358.03
358.11,358.91
358.91,358.41
358.69,358.37
358.22,357.66
357.79,357.97
357.89,357.5
357.5,357.33
357.39,357.63
357.63,356.33
356.11,355.0
354.95,354.99
354.94,354.38
354.49,353.67
353.53,354.0
353.84,354.99
354.99,355.14
355.05,354.94
354.96,354.57
354.56,354.52
354.58,353.7
353.84,353.84
353.85,352.92
352.98,352.5
352.5,352.5
352.53,351.67
351.68,351.89
351.82,351.34
351.33,353.2
353.22,355.99
355.99,361.2
361.2,361.01
361.03,361.38
361.37,361.3
361.27,363.26
363.27,364.98
364.8,364.67
364.59,362.56
362.56,362.85
362.84,362.76
362.69,362.67
362.73,362.4
362.43,362.79
362.99,363.45
363.46,365.19
365.17,367.33
315.69,316.04
316.05,316.24
316.31,316.56
316.39,316.41
316.34,316.48
316.48,317.37
317.25,316.84
316.85,316.99
317.14,316.93
316.94,317.7
317.67,317.01
317.01,316.78
316.74,316.16
316.28,316.46
316.51,316.4
316.39,316.52
316.4,316.19
316.2,316.03
316.03,316.01
316.01,315.7
315.68,315.12
315.12,312.97
313.19,314.29
314.3,313.81
313.98,314.21
314.24,312.72
312.55,312.76
312.68,312.85
312.71,312.34
312.34,312.08
312.08,307.57
307.99,308.8
308.8,307.73
307.73,307.28
307.33,306.0
305.76,306.01
306.02,308.08
308.08,308.34
308.49,306.95
306.95,306.44
306.59,306.66
306.42,306.35
306.25,306.96
306.95,307.7
307.7,307.68
307.69,307.24
307.28,306.98
306.92,306.74
306.77,306.87
306.72,306.34
306.34,306.56
306.7,306.88
306.73,307.5
307.55,308.23
308.32,308.88
308.93,312.65
312.9,311.51
311.61,310.5
310.5,312.79
312.78,312.26
312.33,311.62
311.64,311.84
311.86,310.69
310.69,309.75
309.75,309.75
309.76,309.13
309.05,309.22
309.12,309.45
309.34,310.96
310.96,309.65
309.65,308.99
309.0,308.95
308.95,308.81
308.79,307.96
307.96,307.55
307.61,306.06
305.94,304.82
304.83,307.07
307.14,306.78
306.85,305.59
305.59,305.52
305.83,305.65
305.56,305.66
305.76,306.38
306.22,306.43
306.51,308.38
307.91,308.04
308.15,309.02
309.05,318.9
318.57,321.0
321.0,319.09
319.09,325.88
